book_id,review_id,sentence_id,review_sentence
b18,r5572,s58560,..
b18,r5572,s58565,.
b18,r5572,s58566,.
b18,r5572,s58567,.
b18,r5572,s58569,(19).
b18,r5572,s58575,.**.
b18,r5572,s58581,dysfunctional.
b18,r5572,s58596,http://www.nytimes.com/books/97/06/15...
b18,r5573,s58602,wuthering heights?.
b18,r5573,s58615,.
b18,r5573,s58624,.
b18,r5573,s58639,artwork.
b18,r5573,s58640,i. stole.
b18,r5574,s58651,.
b18,r5574,s58660,wuthering heights.
b18,r5574,s58661,.
b18,r5574,s58666,appreciate.
b18,r5574,s58668,like.
b18,r5574,s58669,.
b18,r5574,s58671,adam's comment.
b18,r5574,s58672,:.
b18,r5575,s58686,5 stars.
b18,r5577,s58704,magic!
b18,r5579,s58716,the book.
b18,r5579,s58726,lugar agradable.
b18,r5579,s58727,.
b18,r5579,s58731,¿herméticamente?.
b18,r5579,s58751,¿herméticamente?.
b18,r5579,s58778,.
b18,r5579,s58781,and instead.
b18,r5579,s58782,hoy es.
b18,r5579,s58783,el.
b18,r5579,s58784,día.
b18,r5579,s58785,.
b18,r5579,s58791,.
b18,r5579,s58792,but his.
b18,r5579,s58793,jotas.
b18,r5579,s58795,his.
b18,r5579,s58796,ge.
b18,r5579,s58798,hache.
b18,r5579,s58811,the book.
b18,r5579,s58812,.
b18,r5579,s58831,.
b18,r5579,s58861,no sé.
b18,r5579,s58865,.
b18,r5580,s58887,:)
b18,r5581,s58896,unforgiven.
b18,r5581,s58900,.
b18,r5581,s58903,.
b18,r5581,s58927,it isn't.
b18,r5582,s58960,writing.
b18,r5582,s58965,(highly subjective).
b18,r5582,s58976,unbridled imagination.
b18,r5582,s58977,.
b18,r5582,s58991,-gautam
b18,r5583,s58992,magical realism.
b18,r5584,s58998,probably me.
b18,r5587,s59026,feeeeeel.
b18,r5587,s59027,.
b18,r5587,s59030,happens.
b18,r5587,s59031,.
b18,r5587,s59033,doesn’t.
b18,r5587,s59034,really.
b18,r5587,s59035,happen.
b18,r5588,s59041,impressive novel.
b18,r5588,s59045,.
b18,r5588,s59046,.
b18,r5588,s59048,p.s.
b18,r5588,s59050,https://www.goodreads.com/review/show...
b18,r5590,s59067,hell!
b18,r5593,s59097,[3.5 stars].
b18,r5593,s59119,midnight's children.
b18,r5593,s59120,",."
b18,r5593,s59124,be gentle.
b18,r5594,s59136,no.
b18,r5594,s59139,100%.
b18,r5597,s59152,2)solitude.
b18,r5598,s59164,group-reads.
b18,r5598,s59170,"so, whose."
b18,r5598,s59172,is it?.
b18,r5598,s59174,or.
b18,r5598,s59176,or.
b18,r5598,s59178,or.
b18,r5599,s59192,blah.
b18,r5599,s59232,-------.
b18,r5599,s59234,-------.
b18,r5599,s59236,nothing!
b18,r5599,s59239,how's that?
b18,r5599,s59247,'nuff said.
b18,r5599,s59250,------.
b18,r5599,s59251,initial pages:.
b18,r5599,s59264,why?.
b18,r5599,s59275,---end----
b18,r5601,s59295,salman rushdie.
b18,r5601,s59299,.
b18,r5601,s59300,.
b18,r5604,s59331,perspective.
b18,r5604,s59342,but it's.
b18,r5604,s59343,cool.. so.
b18,r5610,s59385,"4,5/5"
b18,r5611,s59387,(with s**rs).
b18,r5611,s59388,i'm just.
b18,r5611,s59399,.
b18,r5611,s59407,'magical realism'??
b18,r5611,s59410,wtf????
b18,r5615,s59422,update.
b18,r5615,s59423,march 2017:.
b18,r5615,s59425,5★.
b18,r5615,s59432,passage:.
b18,r5615,s59433,.
b18,r5615,s59434,.
b18,r5615,s59442,whew!
b18,r5617,s59461,sure...what else?.
b18,r5617,s59470,one sentence!.
b18,r5617,s59474,ursula shouted..
b18,r5618,s59485,solitude.
b18,r5625,s59537,absolutely astonishing.
b18,r5629,s59576,guess what!
b18,r5629,s59590,very.
b18,r5630,s59595,"well, true."
b18,r5634,s59636,4.5/5.
b18,r5635,s59655,could anything.
b18,r5635,s59656,be.
b18,r5635,s59658,oprah.
b18,r5635,s59659,nobel.
b18,r5635,s59660,the kitchensink.
b18,r5635,s59672,longtemps.
b18,r5635,s59673,.
b18,r5635,s59676,yes.
b18,r5635,s59677,no doubt.
b18,r5635,s59680,ficciones.
b18,r5635,s59681,überhaupt).
b18,r5639,s59710,magnificent.
b18,r5639,s59712,masterpiece.
b18,r5642,s59744,amazing work!!.
b18,r5644,s59786,.
b18,r5645,s59792,m.a.j.o.r.
b18,r5646,s59831,4.5.
b18,r5648,s59854,.
b18,r5649,s59856,torture.
b18,r5654,s59894,every word.
b18,r5658,s59918,etc.
b18,r5659,s59945,100 years.
b18,r5659,s59948,is.
b18,r5659,s59953,density.
b18,r5659,s59959,julia hartwig.
b18,r5659,s59961,solitude.
b18,r5659,s59962,.
b18,r5665,s60035,trust.
b18,r5665,s60036,oprah.
b18,r5670,s60071,fine.
b18,r5670,s60078,ho ho.
b18,r5670,s60079,maybe.
b18,r5670,s60104,no.
b18,r5671,s60151,pig tails.
b18,r5671,s60152,eating dirt.
b18,r5671,s60154,ice.
b18,r5671,s60155,yellow butterflies.
b18,r5671,s60156,gypsies.
b18,r5671,s60157,cataracts.
b18,r5672,s60171,that.
b18,r5672,s60186,|.
b18,r5672,s60187,instagram.
b18,r5672,s60188,|.
b18,r5672,s60189,twitter.
b18,r5672,s60190,|.
b18,r5672,s60191,pinterest.
b18,r5672,s60192,|.
b18,r5672,s60193,shop.
b18,r5672,s60194,|.
b18,r5672,s60195,etsy
b18,r5676,s60222,~16:14mins.
b18,r5681,s60246,.
b18,r5682,s60305,oh!
b18,r5683,s60334,were.
b18,r5684,s60345,oh yes!.
b18,r5684,s60347,úrsula iguarán.
b18,r5684,s60348,.
b18,r5684,s60351,and.
b18,r5684,s60352,solitude.
b18,r5685,s60359,devoured it.
b18,r5685,s60360,consumed it.
b18,r5690,s60386,why?.
b18,r5696,s60442,passing through.
b18,r5696,s60446,point.
b18,r5696,s60471,any.
b18,r5696,s60472,variety?
b18,r5696,s60475,?
b18,r5697,s60498,love it!
b18,r5698,s60513,please?
b18,r5698,s60515,:(
b18,r5707,s60576,loved it!
b18,r5710,s60616,it.
b18,r5710,s60623,probably not.
b18,r5711,s60630,don quixote.
b18,r5711,s60631,of cervantes.
b18,r5712,s60648,unputdownable.
b18,r5713,s60656,.
b18,r5713,s60657,.
b18,r5718,s60689,the goldfishes.
b18,r5721,s60738,[5★]
b18,r5722,s60740,*4.75 stars.
b18,r5730,s60814,appear.
b18,r5732,s60841,(hmmm.
b18,r5732,s60842,suspect.).
b18,r5732,s60844,i know.
b18,r5732,s60845,lame.. [.
b18,r5732,s60846,http://en.wikipedia.org/wiki/image:bu.... ]
b18,r5738,s60880,⁣⁣.
b18,r5738,s60881,⁣⁣.
b18,r5738,s60887,⁣⁣.
b18,r5738,s60892,⁣⁣.
b18,r5738,s60895,⁣⁣.
b18,r5739,s60902,of course.
b18,r5739,s60910,rodrigo fresán.
b18,r5739,s60913,feels.
b18,r5739,s60914,cuban].
b18,r5739,s60915,roberto arlt.
b18,r5739,s60918,&.
b18,r5739,s60919,infante's inferno.
b18,r5739,s60920,divine punishment.
b18,r5739,s60924,[i'm optimistic].
b18,r5739,s60925,juan filloy.
b18,r5739,s60929,&.
b18,r5739,s60933,paradiso.
b18,r5739,s60935,eduardo galeano.
b18,r5739,s60937,mea culpa.
b18,r5739,s60938,].
b18,r5739,s60941,avalovara.
b18,r5739,s60947,clarice lispector.
b18,r5739,s60948,already}.
b18,r5739,s60953,bomarzo.
b18,r5739,s60955,i think.
b18,r5739,s60956,macunaíma.
b18,r5739,s60958,"i,the supreme."
b18,r5739,s60962,pubis angelical.
b18,r5739,s60967,[brazil's ulysses.
b18,r5739,s60968,requiredreading.
b18,r5739,s60970,look.
b18,r5739,s60976,&.
b18,r5739,s60978,.
b18,r5740,s61002,please.
b18,r5740,s61020,solitary aurelian.
b18,r5741,s61041,4.5 stars.
b18,r5741,s61047,too.
b18,r5745,s61122,trust me.
b18,r5746,s61136,!
b18,r5747,s61140,no.
b18,r5749,s61154,slaughterhouse-five.
b18,r5755,s61176,quite interesting.
b18,r5760,s61210,published.
b18,r5760,s61214,acquired.
b18,r5760,s61216,read.
b18,r5761,s61245,repeating.
b18,r5761,s61257,josé arcadio.
b18,r5761,s61259,arcadio.
b18,r5761,s61260,aureliano josé.
b18,r5761,s61261,17 aurelianos.
b18,r5761,s61263,aureliano segundo.
b18,r5761,s61266,aureliano (iii).
b18,r5761,s61269,========================================.
b18,r5761,s61272,this.
b18,r5761,s61273,ambiguity.
b18,r5761,s61276,=======================================.
b18,r5761,s61282,!
b18,r5762,s61287,real.
b18,r5768,s61341,woah.
b18,r5768,s61342,absolutely brilliant.
b18,r5771,s61364,just beautiful.
b18,r5776,s61376,for now.
b18,r5777,s61379,hmm.
b18,r5777,s61390,but this?
b18,r5777,s61418,non-followable.
b18,r5779,s61444,trash.
b18,r5779,s61446,true story.
b18,r5781,s61452,.
b18,r5781,s61464,no wonder.
b18,r5781,s61467,finnegan's wake.
b18,r5781,s61468,.
b18,r5781,s61470,don quixote.
b18,r5782,s61482,wow.
b18,r5782,s61485,just wow.
b18,r5782,s61489,really?
b18,r5782,s61490,magical realism?
b18,r5782,s61495,"terrified, really."
b18,r5788,s61550,"majestic, melancholy."
b18,r5788,s61554,don quixote.
b18,r5788,s61558,could.
b18,r5788,s61568,does.
b18,r5788,s61575,***.
b18,r5788,s61585,{...}.
b18,r5788,s61589,q.e.d.. ***.
b18,r5788,s61601,always.
b18,r5790,s61608,.
b18,r5797,s61643,original thoughts:.
b18,r5801,s61659,got it.
b18,r5801,s61660,"long, detailed."
b18,r5805,s61670,hahaha.)
b18,r5809,s61676,top shit.
b18,r5811,s61701,who knows.
b18,r5811,s61729,aureliano waited.”.
b18,r5811,s61734,but no.
b18,r5811,s61742,some excepts:.
b18,r5811,s61761,.
b18,r5811,s61770,infinite jest.
b18,r5813,s61797,harrumph.
b18,r5814,s61798,huh.
b18,r5814,s61799,this was.
b18,r5814,s61800,real.
b18,r5814,s61801,challenge.
b18,r5814,s61806,.
b18,r5814,s61809,.
b18,r5814,s61812,good.
b18,r5817,s61823,.
b18,r5817,s61825,general moncada.
b18,r5817,s61828,.
b18,r5817,s61832,.
b18,r5817,s61835,.
b18,r5817,s61838,.
b18,r5817,s61842,.
b18,r5817,s61849,.
b18,r5819,s61859,2017 review:.
b18,r5821,s61900,mean.
b18,r5823,s61943,wtf.
b18,r5823,s61947,just yuck.
b18,r5827,s61991,having finished.
b18,r5827,s61996,it didn’t.
b18,r5830,s62015,3.5 stars.
b18,r5841,s62081,who knows.
b18,r5841,s62109,aureliano waited.”.
b18,r5841,s62114,but no.
b18,r5841,s62122,some excepts:.
b18,r5841,s62141,.
b18,r5841,s62150,infinite jest.
b18,r5843,s62177,harrumph.
b18,r5844,s62178,huh.
b18,r5844,s62179,this was.
b18,r5844,s62180,real.
b18,r5844,s62181,challenge.
b18,r5844,s62186,.
b18,r5844,s62189,.
b18,r5844,s62192,good.
b18,r5847,s62203,.
b18,r5847,s62205,general moncada.
b18,r5847,s62208,.
b18,r5847,s62212,.
b18,r5847,s62215,.
b18,r5847,s62218,.
b18,r5847,s62222,.
b18,r5847,s62229,.
b18,r5849,s62239,2017 review:.
b18,r5851,s62280,mean.
b18,r5853,s62323,wtf.
b18,r5853,s62327,just yuck.
b18,r5857,s62371,having finished.
b18,r5857,s62376,it didn’t.
b18,r5860,s62395,3.5 stars.
b19,r5871,s62447,anschluss.
b19,r5871,s62449,magnus opus.
b19,r5871,s62450,.
b19,r5871,s62458,everything.
b19,r5871,s62462,parallel action.
b19,r5871,s62488,ingenuity.
b19,r5871,s62499,stumm.
b19,r5871,s62503,(.
b19,r5871,s62505,).
b19,r5871,s62517,klagenfurter ausgabe.
b19,r5871,s62524,i read.
b19,r5871,s62533,update 10/12/15.
b19,r5871,s62535,klagenfurter ausgabe.
b19,r5871,s62538,musil online.
b19,r5871,s62541,.
b19,r5872,s62572,previews.123rf.com/images
b19,r5875,s62636,.
b19,r5875,s62637,.
b19,r5875,s62649,- goethe).
b19,r5878,s62665,.
b19,r5878,s62670,for.
b19,r5878,s62674,:
b19,r5879,s62675,“revolutionary views?
b19,r5887,s62743,genius.
b19,r5891,s62770,pg.
b19,r5891,s62776,pg 328.
b19,r5891,s62783,409.
b19,r5891,s62791,’s.
b19,r5891,s62794,pg 386.
b19,r5891,s62802,back to.
b19,r5891,s62803,de botton.
b19,r5892,s62822,recommended absolutely.
b19,r5898,s62843,warning.
b19,r5901,s62886,video reviews:.
b19,r5901,s62887,playlist -.
b19,r5901,s62889,https://youtu.be/kmqjelfsp_o.
b19,r5901,s62890,‬.
b19,r5901,s62893,https://youtu.be/9lhtig9hhd4.
b19,r5901,s62895,https://youtu.be/vmaado0hfj8.
b19,r5901,s62897,https://youtu.be/thffth8ukno.
b19,r5901,s62899,https://youtu.be/pdocmei_wuu
b19,r5902,s62901,perhaps not.
b19,r5902,s62905,no.
b19,r5902,s62907,no.
b19,r5903,s62951,hundred.
b19,r5908,s62974,bye!
b19,r5913,s62991,vol.
b19,r5915,s63010,!
b19,r5916,s63016,http://www.rtbookreviews.com/rt-daily...
b19,r5917,s63017,great book.
b19,r5919,s63025,.
b19,r5921,s63048,hermann broch.
b19,r5921,s63049,'s.
b19,r5921,s63050,the sleepwalkers.
b19,r5921,s63052,italo svevo.
b19,r5921,s63053,'s.
b19,r5921,s63054,zeno's conscience.
b19,r5921,s63055,or.
b19,r5921,s63056,thomas mann.
b19,r5921,s63057,'s.
b19,r5921,s63059,.
b19,r5922,s63063,should re-read.
b19,r5928,s63107,no.
b19,r5928,s63115,(i haven't.)
b19,r5931,s63135,why?
b19,r5931,s63169,(p. 234).
b19,r5931,s63172,what?
b19,r5938,s63235,5 stars:.
b19,r5938,s63239,4 stars:.
b19,r5938,s63250,1 star.
b19,r5938,s63262,is.
b19,r5938,s63265,.
b19,r5942,s63302,tough call.
b19,r5945,s63316,infinite jest.
b19,r5945,s63317,.
b19,r5950,s63341,", 230]-."
b19,r5950,s63344,naive realism.
b19,r5950,s63372,"(233),."
b19,r5950,s63375,"(531),."
b19,r5950,s63377,"(594), siegmund’s."
b19,r5950,s63388,"(1362, clarisse),."
b19,r5950,s63390,"(1394),."
b19,r5950,s63392,"(1422, a),."
b19,r5950,s63394,"(1455, a/u),."
b19,r5950,s63396,"(1589),."
b19,r5950,s63398,"(1627, c),."
b19,r5950,s63415,"(1226),."
b19,r5950,s63417,"(1358, agathe),."
b19,r5950,s63419,"(1452),."
b19,r5950,s63429,as such.
b19,r5950,s63433,"(1395),."
b19,r5950,s63443,‘‘natural morality’’.
b19,r5950,s63452,(754) to.
b19,r5950,s63454,"(1461), yet."
b19,r5950,s63457,(ibid).
b19,r5950,s63460,(1607).. ‘the’.
b19,r5950,s63466,‘‘whole life’’.
b19,r5950,s63469,‘‘crippling’’.
b19,r5961,s63573,http://aviewoverthebell.blogspot.com.au/
b19,r5963,s63587,back to-!.
b19,r5965,s63602,faustus”).
b19,r5968,s63634,then -.
b19,r5976,s63669,incredibly good.
b19,r5976,s63672,so rewarding.
b19,r5981,s63681,absolutely fantastic.
b19,r5983,s63712,sound tedious?
b19,r5994,s63815,definitely.
b19,r6030,s63890,enjoy!
b19,r6033,s63916,).
b19,r6033,s63930,blood meridian.
b19,r6033,s63931,:.
b19,r6033,s63945,do.
b19,r6034,s63954,paragraphs like:.
b19,r6037,s64008,a masterpiece.
b19,r6041,s64084,(diotima).
b19,r6045,s64111,ulysses.
b19,r6045,s64112,and.
b19,r6046,s64121,often hilarious.
b19,r6059,s64167,and again.
b19,r6065,s64176,this article.
b19,r6075,s64192,whew.
b19,r6079,s64194,just starting.
b19,r6083,s64204,maybe.
b19,r6087,s64213,maybe.
b19,r6091,s64222,maybe.
b19,r6095,s64231,maybe.
